,Date,Product Code,Number of Edges(Plant),Number of Edges(Storage),Number of Nodes,Production,Delivery to Distributer,Factory Issue,Sales Order
83,25/03/2023 0:00,MAHS025K,6,19,10,220,50,0,0
84,26/03/2023 0:00,MAHS025K,6,19,10,0,0,200,0
85,27/03/2023 0:00,MAHS025K,6,19,10,0,200,0,230
86,28/03/2023 0:00,MAHS025K,6,19,10,20,0,15,0
87,29/03/2023 0:00,MAHS025K,6,19,10,5,0,30,15
88,30/03/2023 0:00,MAHS025K,6,19,10,12,30,0,0
89,31/03/2023 0:00,MAHS025K,6,19,10,0,15,0,0
90,01/04/2023 0:00,MAHS025K,6,19,10,0,0,15,0
91,02/04/2023 0:00,MAHS025K,6,19,10,0,0,0,0
92,03/04/2023 0:00,MAHS025K,6,19,10,0,10,0,0
93,04/04/2023 0:00,MAHS025K,6,19,10,0,5,0,20
94,05/04/2023 0:00,MAHS025K,6,19,10,0,0,0,195
95,06/04/2023 0:00,MAHS025K,6,19,10,150,0,0,250
96,07/04/2023 0:00,MAHS025K,6,19,10,29,150,180,0
97,08/04/2023 0:00,MAHS025K,6,19,10,160,30,100,0
98,09/04/2023 0:00,MAHS025K,6,19,10,0,100,25,3
99,10/04/2023 0:00,MAHS025K,6,19,10,0,25,0,28
100,11/04/2023 0:00,MAHS025K,6,19,10,0,2,15,0
101,12/04/2023 0:00,MAHS025K,6,19,10,0,0,18,0
102,13/04/2023 0:00,MAHS025K,6,19,10,0,21,0,0
103,14/04/2023 0:00,MAHS025K,6,19,10,0,0,0,0
104,15/04/2023 0:00,MAHS025K,6,19,10,10,10,0,0
105,16/04/2023 0:00,MAHS025K,6,19,10,0,0,0,0
106,17/04/2023 0:00,MAHS025K,6,19,10,0,0,0,0
107,18/04/2023 0:00,MAHS025K,6,19,10,0,0,0,10
108,19/04/2023 0:00,MAHS025K,6,19,10,0,0,0,0
109,20/04/2023 0:00,MAHS025K,6,19,10,0,0,0,0
110,21/04/2023 0:00,MAHS025K,6,19,10,0,0,0,0
111,22/04/2023 0:00,MAHS025K,6,19,10,0,0,0,0
112,23/04/2023 0:00,MAHS025K,6,19,10,0,0,0,0
113,24/04/2023 0:00,MAHS025K,6,19,10,0,0,0,0
114,25/04/2023 0:00,MAHS025K,6,19,10,0,0,0,0
115,26/04/2023 0:00,MAHS025K,6,19,10,0,0,0,200
116,27/04/2023 0:00,MAHS025K,6,19,10,0,0,0,5
117,28/04/2023 0:00,MAHS025K,6,19,10,0,0,0,0
118,29/04/2023 0:00,MAHS025K,6,19,10,200,0,0,0
119,30/04/2023 0:00,MAHS025K,6,19,10,0,200,200,10
120,01/05/2023 0:00,MAHS025K,6,19,10,0,5,5,0
121,02/05/2023 0:00,MAHS025K,6,19,10,0,0,0,22
122,03/05/2023 0:00,MAHS025K,6,19,10,50,0,0,0
123,04/05/2023 0:00,MAHS025K,6,19,10,0,0,2,0
124,05/05/2023 0:00,MAHS025K,6,19,10,0,0,0,0
125,06/05/2023 0:00,MAHS025K,6,19,10,0,0,15,0
126,07/05/2023 0:00,MAHS025K,6,19,10,0,2,0,150
127,08/05/2023 0:00,MAHS025K,6,19,10,0,10,0,5
128,09/05/2023 0:00,MAHS025K,6,19,10,65,100,105,30
129,10/05/2023 0:00,MAHS025K,6,19,10,85,0,0,0
130,11/05/2023 0:00,MAHS025K,6,19,10,0,80,80,100
131,12/05/2023 0:00,MAHS025K,6,19,10,0,5,0,0
132,13/05/2023 0:00,MAHS025K,6,19,10,100,5,0,0
133,14/05/2023 0:00,MAHS025K,6,19,10,0,100,100,32
134,15/05/2023 0:00,MAHS025K,6,19,10,0,0,0,3
135,16/05/2023 0:00,MAHS025K,6,19,10,0,0,0,0
136,17/05/2023 0:00,MAHS025K,6,19,10,0,0,2,0
137,18/05/2023 0:00,MAHS025K,6,19,10,17,0,0,0
138,19/05/2023 0:00,MAHS025K,6,19,10,0,0,0,0
139,20/05/2023 0:00,MAHS025K,6,19,10,0,2,20,0
140,21/05/2023 0:00,MAHS025K,6,19,10,0,20,0,0
141,22/05/2023 0:00,MAHS025K,6,19,10,0,0,0,120
142,23/05/2023 0:00,MAHS025K,6,19,10,614,100,610,5
143,24/05/2023 0:00,MAHS025K,6,19,10,0,0,15,5
144,25/05/2023 0:00,MAHS025K,6,19,10,0,0,33,0
145,26/05/2023 0:00,MAHS025K,6,19,10,0,10,0,0
146,27/05/2023 0:00,MAHS025K,6,19,10,0,40,5,0
147,28/05/2023 0:00,MAHS025K,6,19,10,0,10,0,0
148,29/05/2023 0:00,MAHS025K,6,19,10,0,3,0,160
149,30/05/2023 0:00,MAHS025K,6,19,10,160,0,150,10
150,31/05/2023 0:00,MAHS025K,6,19,10,0,150,10,6
151,01/06/2023 0:00,MAHS025K,6,19,10,0,0,0,0
152,02/06/2023 0:00,MAHS025K,6,19,10,0,10,0,0
153,03/06/2023 0:00,MAHS025K,6,19,10,1,0,2,0
154,04/06/2023 0:00,MAHS025K,6,19,10,0,0,0,25
155,05/06/2023 0:00,MAHS025K,6,19,10,0,0,0,12
156,06/06/2023 0:00,MAHS025K,6,19,10,25,2,25,0
157,07/06/2023 0:00,MAHS025K,6,19,10,0,0,0,70
158,08/06/2023 0:00,MAHS025K,6,19,10,85,70,0,15
159,09/06/2023 0:00,MAHS025K,6,19,10,0,0,0,0
160,10/06/2023 0:00,MAHS025K,6,19,10,0,5,6,0
161,11/06/2023 0:00,MAHS025K,6,19,10,0,0,10,2
162,12/06/2023 0:00,MAHS025K,6,19,10,500,0,9,0
163,13/06/2023 0:00,MAHS025K,6,19,10,10,0,10,20
164,14/06/2023 0:00,MAHS025K,6,19,10,0,10,500,45
165,15/06/2023 0:00,MAHS025K,6,19,10,38,10,0,45
166,16/06/2023 0:00,MAHS025K,6,19,10,100,2,0,0
167,17/06/2023 0:00,MAHS025K,6,19,10,0,0,30,0
168,18/06/2023 0:00,MAHS025K,6,19,10,0,17,68,179
169,19/06/2023 0:00,MAHS025K,6,19,10,200,59,20,16
170,20/06/2023 0:00,MAHS025K,6,19,10,0,151,179,70
171,21/06/2023 0:00,MAHS025K,6,19,10,0,20,10,0
172,22/06/2023 0:00,MAHS025K,6,19,10,50,59,20,61
173,23/06/2023 0:00,MAHS025K,6,19,10,60,10,0,0
174,24/06/2023 0:00,MAHS025K,6,19,10,20,0,60,0
175,25/06/2023 0:00,MAHS025K,6,19,10,0,20,1,10
176,26/06/2023 0:00,MAHS025K,6,19,10,500,84,500,20
177,27/06/2023 0:00,MAHS025K,6,19,10,55,1,0,0
178,28/06/2023 0:00,MAHS025K,6,19,10,0,0,0,0
179,29/06/2023 0:00,MAHS025K,6,19,10,0,0,0,0
180,30/06/2023 0:00,MAHS025K,6,19,10,0,0,0,0
181,01/07/2023 0:00,MAHS025K,6,19,10,0,0,0,0
182,02/07/2023 0:00,MAHS025K,6,19,10,0,50,0,0
183,03/07/2023 0:00,MAHS025K,6,19,10,0,0,16,0
184,04/07/2023 0:00,MAHS025K,6,19,10,0,16,0,5
185,05/07/2023 0:00,MAHS025K,6,19,10,0,0,5,65
186,06/07/2023 0:00,MAHS025K,6,19,10,0,0,0,222
187,07/07/2023 0:00,MAHS025K,6,19,10,0,0,30,0
188,08/07/2023 0:00,MAHS025K,6,19,10,240,25,34,0
189,09/07/2023 0:00,MAHS025K,6,19,10,0,200,220,0
190,10/07/2023 0:00,MAHS025K,6,19,10,0,32,2,5
191,11/07/2023 0:00,MAHS025K,6,19,10,0,24,5,55
192,12/07/2023 0:00,MAHS025K,6,19,10,0,0,0,5
193,13/07/2023 0:00,MAHS025K,6,19,10,60,5,5,42
194,14/07/2023 0:00,MAHS025K,6,19,10,0,0,55,0
195,15/07/2023 0:00,MAHS025K,6,19,10,47,10,42,0
196,16/07/2023 0:00,MAHS025K,6,19,10,2,57,0,35
197,17/07/2023 0:00,MAHS025K,6,19,10,0,45,10,120
198,18/07/2023 0:00,MAHS025K,6,19,10,60,0,0,105
199,19/07/2023 0:00,MAHS025K,6,19,10,200,5,40,23
200,20/07/2023 0:00,MAHS025K,6,19,10,0,8,5,38
201,21/07/2023 0:00,MAHS025K,6,19,10,100,0,93,0
202,22/07/2023 0:00,MAHS025K,6,19,10,0,107,10,0
203,23/07/2023 0:00,MAHS025K,6,19,10,513,20,518,40
204,24/07/2023 0:00,MAHS025K,6,19,10,0,123,155,135
205,25/07/2023 0:00,MAHS025K,6,19,10,120,20,25,0
206,26/07/2023 0:00,MAHS025K,6,19,10,0,68,125,200
207,27/07/2023 0:00,MAHS025K,6,19,10,250,110,230,65
208,28/07/2023 0:00,MAHS025K,6,19,10,250,220,0,0
209,29/07/2023 0:00,MAHS025K,6,19,10,0,30,0,0
210,30/07/2023 0:00,MAHS025K,6,19,10,0,0,20,85
211,31/07/2023 0:00,MAHS025K,6,19,10,0,0,200,235
212,01/08/2023 0:00,MAHS025K,6,19,10,6,170,11,66
213,02/08/2023 0:00,MAHS025K,6,19,10,140,50,70,20
214,03/08/2023 0:00,MAHS025K,6,19,10,10,76,146,0
215,04/08/2023 0:00,MAHS025K,6,19,10,90,50,30,0
216,05/08/2023 0:00,MAHS025K,6,19,10,0,91,0,0
217,06/08/2023 0:00,MAHS025K,6,19,10,500,0,0,41
218,07/08/2023 0:00,MAHS025K,6,19,10,50,40,535,0
219,08/08/2023 0:00,MAHS025K,6,19,10,0,0,0,0
220,09/08/2023 0:00,MAHS025K,6,19,10,0,0,0,0
