,Date,Product Code,Number of Edges(Plant),Number of Edges(Storage),Number of Nodes,Production,Delivery to Distributer,Factory Issue,Sales Order
137,18/05/2023 0:00,POP005L04P,37,64,42,0,115.0,0.0,57
138,19/05/2023 0:00,POP005L04P,37,64,42,0,46.0,37.0,0
139,20/05/2023 0:00,POP005L04P,37,64,42,210,20.0,0.0,5
140,21/05/2023 0:00,POP005L04P,37,64,42,0,119.0,75.0,60
141,22/05/2023 0:00,POP005L04P,37,64,42,0,63.0,0.0,75
142,23/05/2023 0:00,POP005L04P,37,64,42,0,59.0,25.0,79
143,24/05/2023 0:00,POP005L04P,37,64,42,0,104.0,20.0,35
144,25/05/2023 0:00,POP005L04P,37,64,42,0,66.0,5.0,55
145,26/05/2023 0:00,POP005L04P,37,64,42,100,20.0,20.0,0
146,27/05/2023 0:00,POP005L04P,37,64,42,0,5.0,50.0,23
147,28/05/2023 0:00,POP005L04P,37,64,42,0,20.0,50.0,32
148,29/05/2023 0:00,POP005L04P,37,64,42,100,10.0,12.0,65
149,30/05/2023 0:00,POP005L04P,37,64,42,0,73.0,35.0,65
150,31/05/2023 0:00,POP005L04P,37,64,42,0,52.0,88.0,24
151,01/06/2023 0:00,POP005L04P,37,64,42,0,66.0,0.0,78
152,02/06/2023 0:00,POP005L04P,37,64,42,0,2.0,0.0,0
153,03/06/2023 0:00,POP005L04P,37,64,42,0,45.0,0.0,0
154,04/06/2023 0:00,POP005L04P,37,64,42,200,3.0,0.0,88
155,05/06/2023 0:00,POP005L04P,37,64,42,0,67.0,48.0,65
156,06/06/2023 0:00,POP005L04P,37,64,42,0,30.0,41.0,20
157,07/06/2023 0:00,POP005L04P,37,64,42,0,31.0,0.0,72
158,08/06/2023 0:00,POP005L04P,37,64,42,0,47.0,0.0,100
159,09/06/2023 0:00,POP005L04P,37,64,42,0,17.0,0.0,0
160,10/06/2023 0:00,POP005L04P,37,64,42,50,63.0,9.0,0
161,11/06/2023 0:00,POP005L04P,37,64,42,0,16.0,33.0,170
162,12/06/2023 0:00,POP005L04P,37,64,42,525,15.0,2.0,130
163,13/06/2023 0:00,POP005L04P,37,64,42,0,218.0,206.0,159
164,14/06/2023 0:00,POP005L04P,37,64,42,0,58.0,200.0,122
165,15/06/2023 0:00,POP005L04P,37,64,42,200,112.0,150.0,333
166,16/06/2023 0:00,POP005L04P,37,64,42,0,31.0,0.0,0
167,17/06/2023 0:00,POP005L04P,37,64,42,500,10.0,25.0,5
168,18/06/2023 0:00,POP005L04P,37,64,42,0,94.0,460.0,83
169,19/06/2023 0:00,POP005L04P,37,64,42,500,84.0,10.0,197
170,20/06/2023 0:00,POP005L04P,37,64,42,700,367.0,160.0,164
171,21/06/2023 0:00,POP005L04P,37,64,42,0,170.0,275.0,85
172,22/06/2023 0:00,POP005L04P,37,64,42,0,163.0,60.0,224
173,23/06/2023 0:00,POP005L04P,37,64,42,0,128.0,0.0,0
174,24/06/2023 0:00,POP005L04P,37,64,42,0,88.0,338.0,25
175,25/06/2023 0:00,POP005L04P,37,64,42,0,73.0,30.0,164
176,26/06/2023 0:00,POP005L04P,37,64,42,0,42.0,12.0,42
177,27/06/2023 0:00,POP005L04P,37,64,42,0,119.0,0.0,0
178,28/06/2023 0:00,POP005L04P,37,64,42,0,0.0,0.0,0
179,29/06/2023 0:00,POP005L04P,37,64,42,0,0.0,0.0,0
180,30/06/2023 0:00,POP005L04P,37,64,42,0,0.0,0.0,0
181,01/07/2023 0:00,POP005L04P,37,64,42,0,0.0,0.0,0
182,02/07/2023 0:00,POP005L04P,37,64,42,0,20.0,0.0,50
183,03/07/2023 0:00,POP005L04P,37,64,42,0,25.0,4.0,116
184,04/07/2023 0:00,POP005L04P,37,64,42,0,99.0,5.0,156
185,05/07/2023 0:00,POP005L04P,37,64,42,0,58.0,10.0,97
186,06/07/2023 0:00,POP005L04P,37,64,42,0,177.0,62.0,82
187,07/07/2023 0:00,POP005L04P,37,64,42,0,0.0,0.0,0
188,08/07/2023 0:00,POP005L04P,37,64,42,100,60.0,0.0,20
189,09/07/2023 0:00,POP005L04P,37,64,42,0,56.0,74.0,136
190,10/07/2023 0:00,POP005L04P,37,64,42,200,0.0,30.0,66
191,11/07/2023 0:00,POP005L04P,37,64,42,100,23.0,48.0,48
192,12/07/2023 0:00,POP005L04P,37,64,42,0,118.0,129.0,10
193,13/07/2023 0:00,POP005L04P,37,64,42,0,51.0,10.0,74
194,14/07/2023 0:00,POP005L04P,37,64,42,0,30.0,0.0,0
195,15/07/2023 0:00,POP005L04P,37,64,42,0,80.0,30.0,0
196,16/07/2023 0:00,POP005L04P,37,64,42,0,5.0,64.0,28
197,17/07/2023 0:00,POP005L04P,37,64,42,0,59.0,0.0,65
198,18/07/2023 0:00,POP005L04P,37,64,42,100,23.0,0.0,30
199,19/07/2023 0:00,POP005L04P,37,64,42,0,35.0,100.0,24
200,20/07/2023 0:00,POP005L04P,37,64,42,0,15.0,0.0,71
201,21/07/2023 0:00,POP005L04P,37,64,42,0,28.0,0.0,0
202,22/07/2023 0:00,POP005L04P,37,64,42,0,57.0,4.0,0
203,23/07/2023 0:00,POP005L04P,37,64,42,0,15.0,0.0,125
204,24/07/2023 0:00,POP005L04P,37,64,42,0,37.0,5.0,57
205,25/07/2023 0:00,POP005L04P,37,64,42,0,15.0,10.0,0
206,26/07/2023 0:00,POP005L04P,37,64,42,150,3.0,125.0,42
207,27/07/2023 0:00,POP005L04P,37,64,42,204,60.0,75.0,105
208,28/07/2023 0:00,POP005L04P,37,64,42,0,86.0,130.0,0
209,29/07/2023 0:00,POP005L04P,37,64,42,0,102.0,0.0,0
210,30/07/2023 0:00,POP005L04P,37,64,42,100,84.0,160.0,134
211,31/07/2023 0:00,POP005L04P,37,64,42,0,92.0,10.0,110
212,01/08/2023 0:00,POP005L04P,37,64,42,1,29.0,24.0,5
213,02/08/2023 0:00,POP005L04P,37,64,42,101,1.000989011,6.0,25
214,03/08/2023 0:00,POP005L04P,37,64,42,0,30.0,30.0,37
215,04/08/2023 0:00,POP005L04P,37,64,42,50,5.0,5.0,0
216,05/08/2023 0:00,POP005L04P,37,64,42,0,5.0,22.0,0
217,06/08/2023 0:00,POP005L04P,37,64,42,0,5.0,20.0,18
218,07/08/2023 0:00,POP005L04P,37,64,42,0,28.0,0.0,115
219,08/08/2023 0:00,POP005L04P,37,64,42,0,0.0,0.0,0
220,09/08/2023 0:00,POP005L04P,37,64,42,0,0.0,0.0,0
