,Date,Product Code,Number of Edges(Plant),Number of Edges(Storage),Number of Nodes,Production,Delivery to Distributer,Factory Issue,Sales Order
161,11/06/2023 0:00,MAR02K12P,8,22,42,0,303.7,100,103.0
162,12/06/2023 0:00,MAR02K12P,8,22,42,400,113.0,64,85.0
163,13/06/2023 0:00,MAR02K12P,8,22,42,300,21.0,500,73.0
164,14/06/2023 0:00,MAR02K12P,8,22,42,208,400.0,200,182.917
165,15/06/2023 0:00,MAR02K12P,8,22,42,200,85.917,300,688.0
166,16/06/2023 0:00,MAR02K12P,8,22,42,200,42.0,0,0.0
167,17/06/2023 0:00,MAR02K12P,8,22,42,0,87.0,200,334.0
168,18/06/2023 0:00,MAR02K12P,8,22,42,0,82.0,35,50.0
169,19/06/2023 0:00,MAR02K12P,8,22,42,300,83.0,0,188.0
170,20/06/2023 0:00,MAR02K12P,8,22,42,203,108.0,0,64.0
171,21/06/2023 0:00,MAR02K12P,8,22,42,200,107.0,0,89.0
172,22/06/2023 0:00,MAR02K12P,8,22,42,0,151.0,100,308.0
173,23/06/2023 0:00,MAR02K12P,8,22,42,0,73.0,0,0.0
174,24/06/2023 0:00,MAR02K12P,8,22,42,0,172.0,410,485.0
175,25/06/2023 0:00,MAR02K12P,8,22,42,0,54.0,52,43.0
176,26/06/2023 0:00,MAR02K12P,8,22,42,0,117.0,80,50.0
177,27/06/2023 0:00,MAR02K12P,8,22,42,203,7.0,0,30.4
178,28/06/2023 0:00,MAR02K12P,8,22,42,0,0.0,0,0.0
179,29/06/2023 0:00,MAR02K12P,8,22,42,0,0.0,0,0.0
180,30/06/2023 0:00,MAR02K12P,8,22,42,0,0.0,0,0.0
181,01/07/2023 0:00,MAR02K12P,8,22,42,0,0.0,0,0.0
182,02/07/2023 0:00,MAR02K12P,8,22,42,0,30.4,0,0.0
183,03/07/2023 0:00,MAR02K12P,8,22,42,300,0.0,0,15.0
184,04/07/2023 0:00,MAR02K12P,8,22,42,0,130.0,0,98.0
185,05/07/2023 0:00,MAR02K12P,8,22,42,0,120.0,0,289.25
186,06/07/2023 0:00,MAR02K12P,8,22,42,0,344.25,550,63.0
187,07/07/2023 0:00,MAR02K12P,8,22,42,303,5.0,0,0.0
188,08/07/2023 0:00,MAR02K12P,8,22,42,0,84.0,10,143.0
189,09/07/2023 0:00,MAR02K12P,8,22,42,0,57.0,0,29.0
190,10/07/2023 0:00,MAR02K12P,8,22,42,0,86.0,200,8.0
191,11/07/2023 0:00,MAR02K12P,8,22,42,0,93.0,0,100.0
192,12/07/2023 0:00,MAR02K12P,8,22,42,0,126.0,0,141.0
193,13/07/2023 0:00,MAR02K12P,8,22,42,200,71.0,165,124.0
194,14/07/2023 0:00,MAR02K12P,8,22,42,300,4.0,254,0.0
195,15/07/2023 0:00,MAR02K12P,8,22,42,101,155.0,120,127.583
196,16/07/2023 0:00,MAR02K12P,8,22,42,0,131.583,107,110.0
197,17/07/2023 0:00,MAR02K12P,8,22,42,202,149.0,6,29.0
198,18/07/2023 0:00,MAR02K12P,8,22,42,200,68.0,110,60.0
199,19/07/2023 0:00,MAR02K12P,8,22,42,0,82.0,200,33.0
200,20/07/2023 0:00,MAR02K12P,8,22,42,200,137.0,0,40.0
201,21/07/2023 0:00,MAR02K12P,8,22,42,200,5.0,200,0.0
202,22/07/2023 0:00,MAR02K12P,8,22,42,100,97.0,45,98.0
203,23/07/2023 0:00,MAR02K12P,8,22,42,0,154.0,0,109.0
204,24/07/2023 0:00,MAR02K12P,8,22,42,200,30.0,200,132.0
205,25/07/2023 0:00,MAR02K12P,8,22,42,0,187.0,0,0.0
206,26/07/2023 0:00,MAR02K12P,8,22,42,200,143.0,20,165.0
207,27/07/2023 0:00,MAR02K12P,8,22,42,0,144.0,400,165.0
208,28/07/2023 0:00,MAR02K12P,8,22,42,300,0.0,0,0.0
209,29/07/2023 0:00,MAR02K12P,8,22,42,200,10.0,10,0.0
210,30/07/2023 0:00,MAR02K12P,8,22,42,200,16.0,10,59.0
211,31/07/2023 0:00,MAR02K12P,8,22,42,0,63.0,0,86.33
212,01/08/2023 0:00,MAR02K12P,8,22,42,0,62.33,0,263.0
213,02/08/2023 0:00,MAR02K12P,8,22,42,0,97.0,50,84.0
214,03/08/2023 0:00,MAR02K12P,8,22,42,0,54.0,30,826.0
215,04/08/2023 0:00,MAR02K12P,8,22,42,0,0.0,40,0.0
216,05/08/2023 0:00,MAR02K12P,8,22,42,0,225.0,240,84.0
217,06/08/2023 0:00,MAR02K12P,8,22,42,0,121.0,150,140.0
218,07/08/2023 0:00,MAR02K12P,8,22,42,0,190.0,190,84.0
219,08/08/2023 0:00,MAR02K12P,8,22,42,0,76.0,0,0.0
220,09/08/2023 0:00,MAR02K12P,8,22,42,0,0.0,0,0.0
