,Date,Product Code,Number of Edges(Plant),Number of Edges(Storage),Number of Nodes,Production,Delivery to Distributer,Factory Issue,Sales Order
53,23/02/2023 0:00,ATN02K12P,31,93,125,500,1021.562333,2200.0,456.9993333
54,24/02/2023 0:00,ATN02K12P,31,93,125,500,280.959,487.0,0.0
55,25/02/2023 0:00,ATN02K12P,31,93,125,500,970.9583333,1439.5,55.166
56,26/02/2023 0:00,ATN02K12P,31,93,125,645,495.6666667,142.0,719.0833333
57,27/02/2023 0:00,ATN02K12P,31,93,125,800,686.7496667,531.0,511.6666667
58,28/02/2023 0:00,ATN02K12P,31,93,125,900,464.5826667,428.0,1331.916
59,01/03/2023 0:00,ATN02K12P,31,93,125,0,542.323,325.0,327.67
60,02/03/2023 0:00,ATN02K12P,31,93,125,0,251.67,100.0,492.0
61,03/03/2023 0:00,ATN02K12P,31,93,125,500,121.0,420.0,0.0
62,04/03/2023 0:00,ATN02K12P,31,93,125,373,617.0,500.0,351.0
63,05/03/2023 0:00,ATN02K12P,31,93,125,0,682.0,220.0,475.167
64,06/03/2023 0:00,ATN02K12P,31,93,125,0,355.0,440.0,1352.0
65,07/03/2023 0:00,ATN02K12P,31,93,125,500,535.0,720.0,397.0
66,08/03/2023 0:00,ATN02K12P,31,93,125,0,181.0,490.0,0.0
67,09/03/2023 0:00,ATN02K12P,31,93,125,500,347.0,0.0,1158.0
68,10/03/2023 0:00,ATN02K12P,31,93,125,505,380.0,71.0,0.0
69,11/03/2023 0:00,ATN02K12P,31,93,125,502,732.167,225.0,117.167
70,12/03/2023 0:00,ATN02K12P,31,93,125,205,415.0,935.0,669.0
71,13/03/2023 0:00,ATN02K12P,31,93,125,312,426.0,613.0,118.0
72,14/03/2023 0:00,ATN02K12P,31,93,125,500,496.0,366.0,428.5
73,15/03/2023 0:00,ATN02K12P,31,93,125,300,331.677,0.0,386.25
74,16/03/2023 0:00,ATN02K12P,31,93,125,600,218.5,790.0,412.75
75,17/03/2023 0:00,ATN02K12P,31,93,125,400,205.75,210.0,0.0
76,18/03/2023 0:00,ATN02K12P,31,93,125,57,342.25,150.0,239.0
77,19/03/2023 0:00,ATN02K12P,31,93,125,3,158.0,20.0,213.0
78,20/03/2023 0:00,ATN02K12P,31,93,125,435,424.0,250.0,1161.0
79,21/03/2023 0:00,ATN02K12P,31,93,125,500,373.0,450.0,190.0
80,22/03/2023 0:00,ATN02K12P,31,93,125,500,145.0,10.0,216.0
81,23/03/2023 0:00,ATN02K12P,31,93,125,500,201.0,155.0,130.0
82,24/03/2023 0:00,ATN02K12P,31,93,125,500,59.0,30.0,0.0
83,25/03/2023 0:00,ATN02K12P,31,93,125,0,339.0,0.0,155.0
84,26/03/2023 0:00,ATN02K12P,31,93,125,0,25.0,35.0,0.0
85,27/03/2023 0:00,ATN02K12P,31,93,125,0,306.0,230.0,341.0
86,28/03/2023 0:00,ATN02K12P,31,93,125,0,228.0,210.0,68.0
87,29/03/2023 0:00,ATN02K12P,31,93,125,0,172.0,340.0,140.0
88,30/03/2023 0:00,ATN02K12P,31,93,125,0,157.3,320.0,61.71333333
89,31/03/2023 0:00,ATN02K12P,31,93,125,0,20.41333333,30.0,0.0
90,01/04/2023 0:00,ATN02K12P,31,93,125,0,36.0,0.0,37.167
91,02/04/2023 0:00,ATN02K12P,31,93,125,7,66.0,0.0,158.0
92,03/04/2023 0:00,ATN02K12P,31,93,125,0,115.0,10.0,179.0
93,04/04/2023 0:00,ATN02K12P,31,93,125,0,314.0,160.0,474.583
94,05/04/2023 0:00,ATN02K12P,31,93,125,300,339.167,280.0,156.0
95,06/04/2023 0:00,ATN02K12P,31,93,125,1000,192.583,60.0,232.0
96,07/04/2023 0:00,ATN02K12P,31,93,125,300,85.0,5.0,0.0
97,08/04/2023 0:00,ATN02K12P,31,93,125,0,341.0,310.0,105.0
98,09/04/2023 0:00,ATN02K12P,31,93,125,0,158.0,230.0,827.249
99,10/04/2023 0:00,ATN02K12P,31,93,125,1000,875.083,890.0,575.0
100,11/04/2023 0:00,ATN02K12P,31,93,125,0,468.0,510.0,460.0
101,12/04/2023 0:00,ATN02K12P,31,93,125,300,504.0,349.0,275.0
102,13/04/2023 0:00,ATN02K12P,31,93,125,700,179.0,503.0,990.0
103,14/04/2023 0:00,ATN02K12P,31,93,125,300,360.0,200.0,0.0
104,15/04/2023 0:00,ATN02K12P,31,93,125,1000,273.0,300.0,137.0
105,16/04/2023 0:00,ATN02K12P,31,93,125,0,370.0,545.0,921.0
106,17/04/2023 0:00,ATN02K12P,31,93,125,500,613.0,660.0,848.0
107,18/04/2023 0:00,ATN02K12P,31,93,125,300,614.833,267.0,1534.667
108,19/04/2023 0:00,ATN02K12P,31,93,125,1000,1073.0,1174.0,743.0
109,20/04/2023 0:00,ATN02K12P,31,93,125,800,501.0,520.0,219.0
110,21/04/2023 0:00,ATN02K12P,31,93,125,0,15.0,0.0,0.0
111,22/04/2023 0:00,ATN02K12P,31,93,125,0,0.0,0.0,0.0
112,23/04/2023 0:00,ATN02K12P,31,93,125,0,0.0,0.0,0.0
113,24/04/2023 0:00,ATN02K12P,31,93,125,0,0.0,0.0,0.0
114,25/04/2023 0:00,ATN02K12P,31,93,125,0,91.833,730.0,165.0
115,26/04/2023 0:00,ATN02K12P,31,93,125,500,452.167,286.0,1334.0
116,27/04/2023 0:00,ATN02K12P,31,93,125,1000,733.0,809.0,1637.667
117,28/04/2023 0:00,ATN02K12P,31,93,125,1500,1466.0,1145.0,0.0
118,29/04/2023 0:00,ATN02K12P,31,93,125,500,836.0,470.0,54.0
119,30/04/2023 0:00,ATN02K12P,31,93,125,1200,976.5,1570.0,1483.0
120,01/05/2023 0:00,ATN02K12P,31,93,125,0,647.0,380.0,0.0
121,02/05/2023 0:00,ATN02K12P,31,93,125,1000,793.0,700.0,3269.0
122,03/05/2023 0:00,ATN02K12P,31,93,125,2500,1600.0,1280.0,2360.417
123,04/05/2023 0:00,ATN02K12P,31,93,125,2000,1546.25,1043.0,634.333
124,05/05/2023 0:00,ATN02K12P,31,93,125,0,311.0,1080.0,0.0
125,06/05/2023 0:00,ATN02K12P,31,93,125,1000,711.0,1560.0,859.0
126,07/05/2023 0:00,ATN02K12P,31,93,125,1200,1519.083,885.0,3030.0
127,08/05/2023 0:00,ATN02K12P,31,93,125,1000,1003.0,1550.0,1571.0
128,09/05/2023 0:00,ATN02K12P,31,93,125,1500,1821.917,1200.0,957.0
129,10/05/2023 0:00,ATN02K12P,31,93,125,2200,1615.0,1662.0,1545.0
130,11/05/2023 0:00,ATN02K12P,31,93,125,1000,1205.0,1645.0,512.0
131,12/05/2023 0:00,ATN02K12P,31,93,125,1200,425.0,742.0,0.0
132,13/05/2023 0:00,ATN02K12P,31,93,125,500,369.0,1040.0,6.0
133,14/05/2023 0:00,ATN02K12P,31,93,125,500,939.167,497.0,916.25
134,15/05/2023 0:00,ATN02K12P,31,93,125,1000,1037.25,648.0,806.0
135,16/05/2023 0:00,ATN02K12P,31,93,125,500,862.0,460.0,616.0
136,17/05/2023 0:00,ATN02K12P,31,93,125,1000,947.0,1320.0,567.167
137,18/05/2023 0:00,ATN02K12P,31,93,125,1000,679.167,370.0,1093.0
138,19/05/2023 0:00,ATN02K12P,31,93,125,500,746.0,859.0,0.0
139,20/05/2023 0:00,ATN02K12P,31,93,125,200,585.0,192.0,66.0
140,21/05/2023 0:00,ATN02K12P,31,93,125,200,500.0,750.0,727.0
141,22/05/2023 0:00,ATN02K12P,31,93,125,100,636.0,60.0,1641.0
142,23/05/2023 0:00,ATN02K12P,31,93,125,500,1325.0,535.0,679.0
143,24/05/2023 0:00,ATN02K12P,31,93,125,0,870.0,1298.0,967.0
144,25/05/2023 0:00,ATN02K12P,31,93,125,1500,597.0,1100.0,971.0
145,26/05/2023 0:00,ATN02K12P,31,93,125,1000,372.0,432.0,0.0
146,27/05/2023 0:00,ATN02K12P,31,93,125,500,597.0,345.0,1200.0
147,28/05/2023 0:00,ATN02K12P,31,93,125,1000,466.0,300.0,205.0
148,29/05/2023 0:00,ATN02K12P,31,93,125,1000,497.166,960.0,403.0
149,30/05/2023 0:00,ATN02K12P,31,93,125,500,487.0,780.0,199.25
150,31/05/2023 0:00,ATN02K12P,31,93,125,200,566.0,310.0,291.117
151,01/06/2023 0:00,ATN02K12P,31,93,125,92,507.0,450.0,47.0
152,02/06/2023 0:00,ATN02K12P,31,93,125,500,10.417,0.0,0.0
153,03/06/2023 0:00,ATN02K12P,31,93,125,0,385.25,420.0,224.167
154,04/06/2023 0:00,ATN02K12P,31,93,125,500,84.0,380.0,1163.0
155,05/06/2023 0:00,ATN02K12P,31,93,125,500,233.0,340.0,941.0
156,06/06/2023 0:00,ATN02K12P,31,93,125,1000,748.0,88.0,1088.0
157,07/06/2023 0:00,ATN02K12P,31,93,125,500,980.0,0.0,753.0
158,08/06/2023 0:00,ATN02K12P,31,93,125,800,1000.0,0.0,618.4166667
159,09/06/2023 0:00,ATN02K12P,31,93,125,1000,114.0,0.0,0.0
160,10/06/2023 0:00,ATN02K12P,31,93,125,500,859.5836667,583.0,136.0
161,11/06/2023 0:00,ATN02K12P,31,93,125,300,464.7,780.0,531.0
162,12/06/2023 0:00,ATN02K12P,31,93,125,500,785.0,490.0,979.0
163,13/06/2023 0:00,ATN02K12P,31,93,125,300,288.0,580.0,534.0833333
164,14/06/2023 0:00,ATN02K12P,31,93,125,1000,961.0,400.0,471.083
165,15/06/2023 0:00,ATN02K12P,31,93,125,1000,423.083,705.0,2943.25
166,16/06/2023 0:00,ATN02K12P,31,93,125,1500,1307.0,0.0,0.0
167,17/06/2023 0:00,ATN02K12P,31,93,125,500,797.0,585.0,910.0
168,18/06/2023 0:00,ATN02K12P,31,93,125,500,421.0,775.0,1078.0
169,19/06/2023 0:00,ATN02K12P,31,93,125,1500,868.333,290.0,777.25
170,20/06/2023 0:00,ATN02K12P,31,93,125,1200,529.25,1145.0,521.3333333
171,21/06/2023 0:00,ATN02K12P,31,93,125,1000,1013.916667,736.0,641.0833333
172,22/06/2023 0:00,ATN02K12P,31,93,125,500,601.0,390.0,929.25
173,23/06/2023 0:00,ATN02K12P,31,93,125,300,255.0,0.0,0.0
174,24/06/2023 0:00,ATN02K12P,31,93,125,0,596.167,670.0,1219.25
175,25/06/2023 0:00,ATN02K12P,31,93,125,0,456.6666667,800.0,488.9166667
176,26/06/2023 0:00,ATN02K12P,31,93,125,0,276.0,472.0,436.0
177,27/06/2023 0:00,ATN02K12P,31,93,125,530,205.25,0.0,206.16
178,28/06/2023 0:00,ATN02K12P,31,93,125,0,0.0,0.0,0.0
179,29/06/2023 0:00,ATN02K12P,31,93,125,0,0.0,0.0,0.0
180,30/06/2023 0:00,ATN02K12P,31,93,125,0,0.0,0.0,0.0
181,01/07/2023 0:00,ATN02K12P,31,93,125,0,0.0,0.0,0.0
182,02/07/2023 0:00,ATN02K12P,31,93,125,0,111.16,30.0,70.0
183,03/07/2023 0:00,ATN02K12P,31,93,125,500,148.0,450.0,105.0
184,04/07/2023 0:00,ATN02K12P,31,93,125,600,637.0,100.0,604.0
185,05/07/2023 0:00,ATN02K12P,31,93,125,0,295.0,150.0,604.417
186,06/07/2023 0:00,ATN02K12P,31,93,125,0,732.996,800.0,982.0
187,07/07/2023 0:00,ATN02K12P,31,93,125,1000,333.0,450.0,0.0
188,08/07/2023 0:00,ATN02K12P,31,93,125,0,854.0,315.0,369.0
189,09/07/2023 0:00,ATN02K12P,31,93,125,0,411.0,1105.0,1675.827
190,10/07/2023 0:00,ATN02K12P,31,93,125,1000,1671.248,1184.0,555.0
191,11/07/2023 0:00,ATN02K12P,31,93,125,1500,712.0,375.0,417.4166667
192,12/07/2023 0:00,ATN02K12P,31,93,125,1000,448.0,530.0,975.5
193,13/07/2023 0:00,ATN02K12P,31,93,125,500,1069.833333,1450.0,822.0
194,14/07/2023 0:00,ATN02K12P,31,93,125,0,269.0,550.0,0.0
195,15/07/2023 0:00,ATN02K12P,31,93,125,800,1025.416667,1100.0,324.0
196,16/07/2023 0:00,ATN02K12P,31,93,125,700,525.25,377.0,1165.083333
197,17/07/2023 0:00,ATN02K12P,31,93,125,1184,873.0,50.0,634.0
198,18/07/2023 0:00,ATN02K12P,31,93,125,500,235.0,1995.0,998.75
199,19/07/2023 0:00,ATN02K12P,31,93,125,300,1336.333333,404.0,731.6666667
200,20/07/2023 0:00,ATN02K12P,31,93,125,1500,977.3333333,790.0,504.0
201,21/07/2023 0:00,ATN02K12P,31,93,125,1200,231.0,906.0,0.0
202,22/07/2023 0:00,ATN02K12P,31,93,125,477,658.0,95.0,498.0
203,23/07/2023 0:00,ATN02K12P,31,93,125,0,628.3333333,726.0,1474.333333
204,24/07/2023 0:00,ATN02K12P,31,93,125,0,1275.25,930.0,1533.0
205,25/07/2023 0:00,ATN02K12P,31,93,125,1200,925.25,1655.0,310.0
206,26/07/2023 0:00,ATN02K12P,31,93,125,1500,1391.0,575.0,680.5
207,27/07/2023 0:00,ATN02K12P,31,93,125,1200,1092.5,1913.0,1415.25
208,28/07/2023 0:00,ATN02K12P,31,93,125,1500,592.0,1349.0,0.0
209,29/07/2023 0:00,ATN02K12P,31,93,125,1200,374.0,823.0,0.0
210,30/07/2023 0:00,ATN02K12P,31,93,125,200,460.25,125.0,589.25
211,31/07/2023 0:00,ATN02K12P,31,93,125,0,618.0,340.0,373.58
212,01/08/2023 0:00,ATN02K12P,31,93,125,0,314.58,310.0,882.333
213,02/08/2023 0:00,ATN02K12P,31,93,125,0,1020.0,624.0,636.8333333
214,03/08/2023 0:00,ATN02K12P,31,93,125,300,329.333,210.0,2654.333333
215,04/08/2023 0:00,ATN02K12P,31,93,125,500,285.0,350.0,0.0
216,05/08/2023 0:00,ATN02K12P,31,93,125,1000,1118.0,650.0,259.167
217,06/08/2023 0:00,ATN02K12P,31,93,125,933,419.167,530.0,807.1666667
218,07/08/2023 0:00,ATN02K12P,31,93,125,0,590.0,830.0,641.75
219,08/08/2023 0:00,ATN02K12P,31,93,125,0,368.0,40.0,0.0
220,09/08/2023 0:00,ATN02K12P,31,93,125,0,0.0,0.0,0.0
