,Date,Product Code,Number of Edges(Plant),Number of Edges(Storage),Number of Nodes,Production,Delivery to Distributer,Factory Issue,Sales Order
70,12/03/2023 0:00,SOS008L02P,52,92,78,0,971.0,436.0,1004.0
71,13/03/2023 0:00,SOS008L02P,52,92,78,0,827.0,1927.0,460.0
72,14/03/2023 0:00,SOS008L02P,52,92,78,0,379.0,605.0,626.0
73,15/03/2023 0:00,SOS008L02P,52,92,78,0,482.5,305.0,410.0
74,16/03/2023 0:00,SOS008L02P,52,92,78,0,573.0,617.0,273.5
75,17/03/2023 0:00,SOS008L02P,52,92,78,0,229.5,270.0,0.0
76,18/03/2023 0:00,SOS008L02P,52,92,78,0,94.0,65.0,242.5
77,19/03/2023 0:00,SOS008L02P,52,92,78,0,651.0,50.0,912.0
78,20/03/2023 0:00,SOS008L02P,52,92,78,2026,144.0,793.0,443.0
79,21/03/2023 0:00,SOS008L02P,52,92,78,5000,699.0,564.0,240.0
80,22/03/2023 0:00,SOS008L02P,52,92,78,2014,569.5,647.0,377.0
81,23/03/2023 0:00,SOS008L02P,52,92,78,0,715.0,350.0,496.0
82,24/03/2023 0:00,SOS008L02P,52,92,78,0,135.0,140.0,0.0
83,25/03/2023 0:00,SOS008L02P,52,92,78,0,329.0,715.0,6.0
84,26/03/2023 0:00,SOS008L02P,52,92,78,0,474.0,570.0,0.0
85,27/03/2023 0:00,SOS008L02P,52,92,78,0,187.0,631.0,576.0
86,28/03/2023 0:00,SOS008L02P,52,92,78,0,295.0,60.0,356.0
87,29/03/2023 0:00,SOS008L02P,52,92,78,0,591.0,680.0,192.0
88,30/03/2023 0:00,SOS008L02P,52,92,78,0,612.0,875.0,148.0
89,31/03/2023 0:00,SOS008L02P,52,92,78,0,251.5,33.0,0.0
90,01/04/2023 0:00,SOS008L02P,52,92,78,0,10.0,550.0,10.0
91,02/04/2023 0:00,SOS008L02P,52,92,78,0,356.0,230.0,2398.0
92,03/04/2023 0:00,SOS008L02P,52,92,78,0,366.0,515.0,875.0
93,04/04/2023 0:00,SOS008L02P,52,92,78,0,475.5,66.0,171.0
94,05/04/2023 0:00,SOS008L02P,52,92,78,0,316.0,790.0,258.0
95,06/04/2023 0:00,SOS008L02P,52,92,78,0,875.0,20.0,1072.0
96,07/04/2023 0:00,SOS008L02P,52,92,78,0,707.0,510.0,0.0
97,08/04/2023 0:00,SOS008L02P,52,92,78,3,203.0,320.0,72.0
98,09/04/2023 0:00,SOS008L02P,52,92,78,1500,397.0,660.0,196.0
99,10/04/2023 0:00,SOS008L02P,52,92,78,2178,817.0,675.0,392.0
100,11/04/2023 0:00,SOS008L02P,52,92,78,1518,289.0,510.0,198.0
101,12/04/2023 0:00,SOS008L02P,52,92,78,1211,197.0,63.0,1376.0
102,13/04/2023 0:00,SOS008L02P,52,92,78,1507,525.0,180.0,728.5
103,14/04/2023 0:00,SOS008L02P,52,92,78,0,363.0,70.0,0.0
104,15/04/2023 0:00,SOS008L02P,52,92,78,0,351.5,1185.0,65.0
105,16/04/2023 0:00,SOS008L02P,52,92,78,0,881.0,670.0,412.0
106,17/04/2023 0:00,SOS008L02P,52,92,78,0,749.0,100.0,456.0
107,18/04/2023 0:00,SOS008L02P,52,92,78,0,278.0,482.0,165.0
108,19/04/2023 0:00,SOS008L02P,52,92,78,0,648.0,450.0,150.0
109,20/04/2023 0:00,SOS008L02P,52,92,78,0,45.0,0.0,0.0
110,21/04/2023 0:00,SOS008L02P,52,92,78,0,12.0,0.0,0.0
111,22/04/2023 0:00,SOS008L02P,52,92,78,0,0.0,0.0,0.0
112,23/04/2023 0:00,SOS008L02P,52,92,78,0,0.0,0.0,0.0
113,24/04/2023 0:00,SOS008L02P,52,92,78,0,0.0,0.0,0.0
114,25/04/2023 0:00,SOS008L02P,52,92,78,0,0.0,30.0,10.0
115,26/04/2023 0:00,SOS008L02P,52,92,78,0,364.0,185.0,871.0
116,27/04/2023 0:00,SOS008L02P,52,92,78,0,72.0,50.0,358.0
117,28/04/2023 0:00,SOS008L02P,52,92,78,0,68.0,55.0,0.0
118,29/04/2023 0:00,SOS008L02P,52,92,78,0,20.0,0.0,158.0
119,30/04/2023 0:00,SOS008L02P,52,92,78,0,638.0,183.0,698.0
120,01/05/2023 0:00,SOS008L02P,52,92,78,0,500.0,170.0,0.0
121,02/05/2023 0:00,SOS008L02P,52,92,78,0,402.0,500.0,870.0
122,03/05/2023 0:00,SOS008L02P,52,92,78,0,626.0,0.0,0.0
123,04/05/2023 0:00,SOS008L02P,52,92,78,0,176.0,748.0,692.0
124,05/05/2023 0:00,SOS008L02P,52,92,78,0,422.0,0.0,0.0
125,06/05/2023 0:00,SOS008L02P,52,92,78,0,492.0,215.0,528.5
126,07/05/2023 0:00,SOS008L02P,52,92,78,0,113.5,345.0,1505.0
127,08/05/2023 0:00,SOS008L02P,52,92,78,0,580.0,150.0,395.0
128,09/05/2023 0:00,SOS008L02P,52,92,78,0,464.5,80.0,1865.0
129,10/05/2023 0:00,SOS008L02P,52,92,78,0,399.0,130.0,227.0
130,11/05/2023 0:00,SOS008L02P,52,92,78,2641,779.0,1179.0,148.0
131,12/05/2023 0:00,SOS008L02P,52,92,78,0,448.0,1487.0,0.0
132,13/05/2023 0:00,SOS008L02P,52,92,78,2500,355.0,0.0,120.0
133,14/05/2023 0:00,SOS008L02P,52,92,78,3360,89.0,230.0,244.0
134,15/05/2023 0:00,SOS008L02P,52,92,78,0,802.0,1048.0,296.0
135,16/05/2023 0:00,SOS008L02P,52,92,78,0,87.0,700.0,165.0
136,17/05/2023 0:00,SOS008L02P,52,92,78,0,64.0,55.0,399.5
137,18/05/2023 0:00,SOS008L02P,52,92,78,0,344.5,205.0,190.0
138,19/05/2023 0:00,SOS008L02P,52,92,78,0,25.0,10.0,0.0
139,20/05/2023 0:00,SOS008L02P,52,92,78,0,325.0,10.0,223.0
140,21/05/2023 0:00,SOS008L02P,52,92,78,0,218.0,550.0,310.0
141,22/05/2023 0:00,SOS008L02P,52,92,78,0,170.0,30.0,65.0
142,23/05/2023 0:00,SOS008L02P,52,92,78,0,102.0,300.0,80.0
143,24/05/2023 0:00,SOS008L02P,52,92,78,0,523.0,10.0,50.0
144,25/05/2023 0:00,SOS008L02P,52,92,78,0,202.0,530.0,97.0
145,26/05/2023 0:00,SOS008L02P,52,92,78,0,205.0,5.0,0.0
146,27/05/2023 0:00,SOS008L02P,52,92,78,0,65.0,0.0,0.0
147,28/05/2023 0:00,SOS008L02P,52,92,78,0,44.0,150.0,126.0
148,29/05/2023 0:00,SOS008L02P,52,92,78,0,543.0,10.0,167.0
149,30/05/2023 0:00,SOS008L02P,52,92,78,0,86.0,190.0,603.0
150,31/05/2023 0:00,SOS008L02P,52,92,78,0,11.0,180.0,97.5
151,01/06/2023 0:00,SOS008L02P,52,92,78,0,222.0,300.0,350.0
152,02/06/2023 0:00,SOS008L02P,52,92,78,0,134.5,0.0,0.0
153,03/06/2023 0:00,SOS008L02P,52,92,78,0,158.0,100.0,50.0
154,04/06/2023 0:00,SOS008L02P,52,92,78,0,443.0,170.0,1038.0
155,05/06/2023 0:00,SOS008L02P,52,92,78,0,160.0,905.0,923.0
156,06/06/2023 0:00,SOS008L02P,52,92,78,0,15.0,37.0,497.0
157,07/06/2023 0:00,SOS008L02P,52,92,78,0,746.0,0.0,174.0
158,08/06/2023 0:00,SOS008L02P,52,92,78,0,385.0,0.0,243.0
159,09/06/2023 0:00,SOS008L02P,52,92,78,0,155.0,0.0,0.0
160,10/06/2023 0:00,SOS008L02P,52,92,78,508,150.0,0.0,102.0
161,11/06/2023 0:00,SOS008L02P,52,92,78,568,597.0,541.0,132.0
162,12/06/2023 0:00,SOS008L02P,52,92,78,1500,268.0,416.0,461.0
163,13/06/2023 0:00,SOS008L02P,52,92,78,4054,554.0,1025.0,77.0
164,14/06/2023 0:00,SOS008L02P,52,92,78,0,198.0,468.0,100.0
165,15/06/2023 0:00,SOS008L02P,52,92,78,0,205.5,290.0,1066.0
166,16/06/2023 0:00,SOS008L02P,52,92,78,0,365.0,0.0,0.0
167,17/06/2023 0:00,SOS008L02P,52,92,78,0,475.5,637.0,5.0
168,18/06/2023 0:00,SOS008L02P,52,92,78,0,109.0,265.0,854.0
169,19/06/2023 0:00,SOS008L02P,52,92,78,0,85.0,15.0,135.0
170,20/06/2023 0:00,SOS008L02P,52,92,78,0,473.0,635.0,319.0
171,21/06/2023 0:00,SOS008L02P,52,92,78,0,166.0,120.0,867.0
172,22/06/2023 0:00,SOS008L02P,52,92,78,0,208.0,1223.0,2028.0
173,23/06/2023 0:00,SOS008L02P,52,92,78,0,339.0,0.0,0.0
174,24/06/2023 0:00,SOS008L02P,52,92,78,0,874.0,655.0,485.0
175,25/06/2023 0:00,SOS008L02P,52,92,78,0,1118.0,877.0,308.0
176,26/06/2023 0:00,SOS008L02P,52,92,78,0,579.0,0.0,775.0
177,27/06/2023 0:00,SOS008L02P,52,92,78,0,477.0,0.0,0.0
178,28/06/2023 0:00,SOS008L02P,52,92,78,0,0.0,0.0,0.0
179,29/06/2023 0:00,SOS008L02P,52,92,78,0,0.0,0.0,0.0
180,30/06/2023 0:00,SOS008L02P,52,92,78,0,0.0,0.0,0.0
181,01/07/2023 0:00,SOS008L02P,52,92,78,0,0.0,0.0,0.0
182,02/07/2023 0:00,SOS008L02P,52,92,78,100,302.0,0.0,370.0
183,03/07/2023 0:00,SOS008L02P,52,92,78,906,585.0,950.0,215.0
184,04/07/2023 0:00,SOS008L02P,52,92,78,1009,640.0,340.0,960.0
185,05/07/2023 0:00,SOS008L02P,52,92,78,0,430.0,250.0,423.5
186,06/07/2023 0:00,SOS008L02P,52,92,78,1216,467.5,800.0,99.0
187,07/07/2023 0:00,SOS008L02P,52,92,78,0,56.0,146.0,0.0
188,08/07/2023 0:00,SOS008L02P,52,92,78,0,647.0,60.0,201.0
189,09/07/2023 0:00,SOS008L02P,52,92,78,0,135.0,460.0,290.0
190,10/07/2023 0:00,SOS008L02P,52,92,78,1006,206.0,70.0,128.0
191,11/07/2023 0:00,SOS008L02P,52,92,78,0,196.0,80.0,826.0
192,12/07/2023 0:00,SOS008L02P,52,92,78,0,161.0,155.0,424.0
193,13/07/2023 0:00,SOS008L02P,52,92,78,1505,584.0,356.0,140.0
194,14/07/2023 0:00,SOS008L02P,52,92,78,0,5.0,155.0,0.0
195,15/07/2023 0:00,SOS008L02P,52,92,78,3004,140.0,170.0,15.5
196,16/07/2023 0:00,SOS008L02P,52,92,78,0,472.5,580.0,1090.0
197,17/07/2023 0:00,SOS008L02P,52,92,78,0,348.0,180.0,340.5
198,18/07/2023 0:00,SOS008L02P,52,92,78,0,75.0,470.0,78.0
199,19/07/2023 0:00,SOS008L02P,52,92,78,0,241.0,415.0,434.0
200,20/07/2023 0:00,SOS008L02P,52,92,78,0,584.0,174.0,795.0
201,21/07/2023 0:00,SOS008L02P,52,92,78,0,345.0,980.0,0.0
202,22/07/2023 0:00,SOS008L02P,52,92,78,0,134.5,50.0,108.0
203,23/07/2023 0:00,SOS008L02P,52,92,78,0,118.0,108.0,249.0
204,24/07/2023 0:00,SOS008L02P,52,92,78,0,64.0,270.0,410.0
205,25/07/2023 0:00,SOS008L02P,52,92,78,0,276.0,735.0,20.0
206,26/07/2023 0:00,SOS008L02P,52,92,78,0,760.0,100.0,155.0
207,27/07/2023 0:00,SOS008L02P,52,92,78,0,400.0,570.0,1390.0
208,28/07/2023 0:00,SOS008L02P,52,92,78,0,272.0,105.0,0.0
209,29/07/2023 0:00,SOS008L02P,52,92,78,1,287.0,20.0,0.0
210,30/07/2023 0:00,SOS008L02P,52,92,78,0,125.0,0.0,203.0
211,31/07/2023 0:00,SOS008L02P,52,92,78,2000,246.0,300.0,438.0
212,01/08/2023 0:00,SOS008L02P,52,92,78,1004,685.0,1225.0,57.0
213,02/08/2023 0:00,SOS008L02P,52,92,78,1006,383.0,330.0,571.0
214,03/08/2023 0:00,SOS008L02P,52,92,78,0,526.0,510.0,554.0
215,04/08/2023 0:00,SOS008L02P,52,92,78,0,25.0,175.0,0.0
216,05/08/2023 0:00,SOS008L02P,52,92,78,0,606.0,125.0,15.0
217,06/08/2023 0:00,SOS008L02P,52,92,78,1500,68.0,460.0,1321.0
218,07/08/2023 0:00,SOS008L02P,52,92,78,504,137.0,35.0,230.0
219,08/08/2023 0:00,SOS008L02P,52,92,78,0,130.0,10.0,0.0
220,09/08/2023 0:00,SOS008L02P,52,92,78,0,0.0,0.0,0.0
