,Date,Product Code,Number of Edges(Plant),Number of Edges(Storage),Number of Nodes,Production,Delivery to Distributer,Factory Issue,Sales Order
58,28/02/2023 0:00,POP500M24P,83,142,114,480,315,340.0,245
59,01/03/2023 0:00,POP500M24P,83,142,114,204,90,90.0,674
60,02/03/2023 0:00,POP500M24P,83,142,114,203,160,521.0,618
61,03/03/2023 0:00,POP500M24P,83,142,114,502,464,425.0,0
62,04/03/2023 0:00,POP500M24P,83,142,114,504,360,100.0,5
63,05/03/2023 0:00,POP500M24P,83,142,114,1001,500,587.0,912
64,06/03/2023 0:00,POP500M24P,83,142,114,0,256,286.0,675
65,07/03/2023 0:00,POP500M24P,83,142,114,500,171,415.0,405
66,08/03/2023 0:00,POP500M24P,83,142,114,308,448,410.0,0
67,09/03/2023 0:00,POP500M24P,83,142,114,731,449,725.0,940
68,10/03/2023 0:00,POP500M24P,83,142,114,0,125,445.0,0
69,11/03/2023 0:00,POP500M24P,83,142,114,0,964,200.0,131
70,12/03/2023 0:00,POP500M24P,83,142,114,501,243,400.0,461
71,13/03/2023 0:00,POP500M24P,83,142,114,500,346,210.0,413
72,14/03/2023 0:00,POP500M24P,83,142,114,501,395,250.0,465
73,15/03/2023 0:00,POP500M24P,83,142,114,0,155,390.0,435
74,16/03/2023 0:00,POP500M24P,83,142,114,0,542,560.0,716
75,17/03/2023 0:00,POP500M24P,83,142,114,501,375,430.0,0
76,18/03/2023 0:00,POP500M24P,83,142,114,0,400,600.0,29
77,19/03/2023 0:00,POP500M24P,83,142,114,504,133,270.0,553
78,20/03/2023 0:00,POP500M24P,83,142,114,1003,328,351.0,474
79,21/03/2023 0:00,POP500M24P,83,142,114,0,620,595.0,499
80,22/03/2023 0:00,POP500M24P,83,142,114,0,601,400.0,321
81,23/03/2023 0:00,POP500M24P,83,142,114,1000,276,62.0,185
82,24/03/2023 0:00,POP500M24P,83,142,114,982,230,138.0,0
83,25/03/2023 0:00,POP500M24P,83,142,114,0,267,580.0,185
84,26/03/2023 0:00,POP500M24P,83,142,114,0,190,276.0,0
85,27/03/2023 0:00,POP500M24P,83,142,114,305,593,400.0,364
86,28/03/2023 0:00,POP500M24P,83,142,114,504,228,353.0,758
87,29/03/2023 0:00,POP500M24P,83,142,114,0,325,220.0,245
88,30/03/2023 0:00,POP500M24P,83,142,114,1001,756,577.0,475
89,31/03/2023 0:00,POP500M24P,83,142,114,0,320,100.0,0
90,01/04/2023 0:00,POP500M24P,83,142,114,501,85,105.0,160
91,02/04/2023 0:00,POP500M24P,83,142,114,301,198,470.0,505
92,03/04/2023 0:00,POP500M24P,83,142,114,0,185,260.0,583
93,04/04/2023 0:00,POP500M24P,83,142,114,704,577,756.0,497
94,05/04/2023 0:00,POP500M24P,83,142,114,700,354,691.0,548
95,06/04/2023 0:00,POP500M24P,83,142,114,704,717,587.0,486
96,07/04/2023 0:00,POP500M24P,83,142,114,0,440,300.0,0
97,08/04/2023 0:00,POP500M24P,83,142,114,506,465,521.0,140
98,09/04/2023 0:00,POP500M24P,83,142,114,0,294,190.0,1097
99,10/04/2023 0:00,POP500M24P,83,142,114,306,622,190.0,665
100,11/04/2023 0:00,POP500M24P,83,142,114,1211,317,790.0,400
101,12/04/2023 0:00,POP500M24P,83,142,114,0,329,390.0,425
102,13/04/2023 0:00,POP500M24P,83,142,114,1008,355,840.0,725
103,14/04/2023 0:00,POP500M24P,83,142,114,505,434,100.0,0
104,15/04/2023 0:00,POP500M24P,83,142,114,409,583,510.0,0
105,16/04/2023 0:00,POP500M24P,83,142,114,0,455,60.0,669
106,17/04/2023 0:00,POP500M24P,83,142,114,506,426,385.0,489
107,18/04/2023 0:00,POP500M24P,83,142,114,502,355,360.0,302
108,19/04/2023 0:00,POP500M24P,83,142,114,305,420,353.0,40
109,20/04/2023 0:00,POP500M24P,83,142,114,204,232,10.0,0
110,21/04/2023 0:00,POP500M24P,83,142,114,0,62,0.0,0
111,22/04/2023 0:00,POP500M24P,83,142,114,0,0,0.0,0
112,23/04/2023 0:00,POP500M24P,83,142,114,0,0,0.0,0
113,24/04/2023 0:00,POP500M24P,83,142,114,0,0,0.0,0
114,25/04/2023 0:00,POP500M24P,83,142,114,0,101,100.0,325
115,26/04/2023 0:00,POP500M24P,83,142,114,0,40,290.0,390
116,27/04/2023 0:00,POP500M24P,83,142,114,0,261,130.0,494
117,28/04/2023 0:00,POP500M24P,83,142,114,0,30,20.0,0
118,29/04/2023 0:00,POP500M24P,83,142,114,0,110,0.0,0
119,30/04/2023 0:00,POP500M24P,83,142,114,0,61,887.0,378
120,01/05/2023 0:00,POP500M24P,83,142,114,0,180,76.0,0
121,02/05/2023 0:00,POP500M24P,83,142,114,0,484,54.0,245
122,03/05/2023 0:00,POP500M24P,83,142,114,0,371,50.0,0
123,04/05/2023 0:00,POP500M24P,83,142,114,0,128,0.0,632
124,05/05/2023 0:00,POP500M24P,83,142,114,519,0,0.0,0
125,06/05/2023 0:00,POP500M24P,83,142,114,0,122,100.0,24
126,07/05/2023 0:00,POP500M24P,83,142,114,1002,89,351.0,832
127,08/05/2023 0:00,POP500M24P,83,142,114,0,77,30.0,984
128,09/05/2023 0:00,POP500M24P,83,142,114,0,358,500.0,214
129,10/05/2023 0:00,POP500M24P,83,142,114,0,425,428.0,370
130,11/05/2023 0:00,POP500M24P,83,142,114,1502,527,764.0,441
131,12/05/2023 0:00,POP500M24P,83,142,114,501,327,450.0,0
132,13/05/2023 0:00,POP500M24P,83,142,114,504,477,554.0,0
133,14/05/2023 0:00,POP500M24P,83,142,114,500,443,370.0,433
134,15/05/2023 0:00,POP500M24P,83,142,114,1010,410,165.0,594
135,16/05/2023 0:00,POP500M24P,83,142,114,0,355,165.0,212
136,17/05/2023 0:00,POP500M24P,83,142,114,593,142,495.0,220
137,18/05/2023 0:00,POP500M24P,83,142,114,306,339,70.0,310
138,19/05/2023 0:00,POP500M24P,83,142,114,809,66,10.0,0
139,20/05/2023 0:00,POP500M24P,83,142,114,0,161,380.0,0
140,21/05/2023 0:00,POP500M24P,83,142,114,0,445,840.0,596
141,22/05/2023 0:00,POP500M24P,83,142,114,0,374,0.0,776
142,23/05/2023 0:00,POP500M24P,83,142,114,305,447,775.0,174
143,24/05/2023 0:00,POP500M24P,83,142,114,0,406,718.0,397
144,25/05/2023 0:00,POP500M24P,83,142,114,701,568,120.0,320
145,26/05/2023 0:00,POP500M24P,83,142,114,0,341,80.0,0
146,27/05/2023 0:00,POP500M24P,83,142,114,406,245,157.0,5
147,28/05/2023 0:00,POP500M24P,83,142,114,0,176,0.0,574
148,29/05/2023 0:00,POP500M24P,83,142,114,305,251,810.0,474
149,30/05/2023 0:00,POP500M24P,83,142,114,205,403,400.0,391
150,31/05/2023 0:00,POP500M24P,83,142,114,0,522,190.0,145
151,01/06/2023 0:00,POP500M24P,83,142,114,0,302,190.0,485
152,02/06/2023 0:00,POP500M24P,83,142,114,304,304,0.0,0
153,03/06/2023 0:00,POP500M24P,83,142,114,0,171,100.0,40
154,04/06/2023 0:00,POP500M24P,83,142,114,700,155,311.0,645
155,05/06/2023 0:00,POP500M24P,83,142,114,0,550,240.0,505
156,06/06/2023 0:00,POP500M24P,83,142,114,200,172,460.0,322
157,07/06/2023 0:00,POP500M24P,83,142,114,502,143,0.0,296
158,08/06/2023 0:00,POP500M24P,83,142,114,301,252,0.0,280
159,09/06/2023 0:00,POP500M24P,83,142,114,501,193,0.0,0
160,10/06/2023 0:00,POP500M24P,83,142,114,0,426,147.0,0
161,11/06/2023 0:00,POP500M24P,83,142,114,103,340,223.0,526
162,12/06/2023 0:00,POP500M24P,83,142,114,0,272,0.0,461
163,13/06/2023 0:00,POP500M24P,83,142,114,1002,339,209.0,366
164,14/06/2023 0:00,POP500M24P,83,142,114,1000,156,523.0,221
165,15/06/2023 0:00,POP500M24P,83,142,114,501,377,170.0,1164
166,16/06/2023 0:00,POP500M24P,83,142,114,216,595,0.0,0
167,17/06/2023 0:00,POP500M24P,83,142,114,1000,424,320.0,30
168,18/06/2023 0:00,POP500M24P,83,142,114,1000,148,763.0,1015
169,19/06/2023 0:00,POP500M24P,83,142,114,0,646,385.0,921
170,20/06/2023 0:00,POP500M24P,83,142,114,1515,1175,1150.0,744
171,21/06/2023 0:00,POP500M24P,83,142,114,501,579,535.0,705
172,22/06/2023 0:00,POP500M24P,83,142,114,301,731,717.0,909
173,23/06/2023 0:00,POP500M24P,83,142,114,0,459,0.0,0
174,24/06/2023 0:00,POP500M24P,83,142,114,704,338,205.0,107
175,25/06/2023 0:00,POP500M24P,83,142,114,800,565,1000.0,609
176,26/06/2023 0:00,POP500M24P,83,142,114,0,215,255.0,295
177,27/06/2023 0:00,POP500M24P,83,142,114,0,449,0.0,0
178,28/06/2023 0:00,POP500M24P,83,142,114,0,0,0.0,0
179,29/06/2023 0:00,POP500M24P,83,142,114,0,0,0.0,0
180,30/06/2023 0:00,POP500M24P,83,142,114,0,0,0.0,0
181,01/07/2023 0:00,POP500M24P,83,142,114,0,0,0.0,0
182,02/07/2023 0:00,POP500M24P,83,142,114,0,286,150.0,475
183,03/07/2023 0:00,POP500M24P,83,142,114,0,208,150.0,541
184,04/07/2023 0:00,POP500M24P,83,142,114,300,735,328.0,614
185,05/07/2023 0:00,POP500M24P,83,142,114,100,380,270.0,592
186,06/07/2023 0:00,POP500M24P,83,142,114,500,368,95.0,341
187,07/07/2023 0:00,POP500M24P,83,142,114,701,0,0.0,0
188,08/07/2023 0:00,POP500M24P,83,142,114,500,234,575.0,89
189,09/07/2023 0:00,POP500M24P,83,142,114,502,507,1215.0,735
190,10/07/2023 0:00,POP500M24P,83,142,114,503,584,310.0,422
191,11/07/2023 0:00,POP500M24P,83,142,114,203,597,552.0,511
192,12/07/2023 0:00,POP500M24P,83,142,114,305,412,360.0,81
193,13/07/2023 0:00,POP500M24P,83,142,114,202,306,80.0,363
194,14/07/2023 0:00,POP500M24P,83,142,114,200,45,185.0,0
195,15/07/2023 0:00,POP500M24P,83,142,114,0,272,45.0,10
196,16/07/2023 0:00,POP500M24P,83,142,114,0,145,260.0,464
197,17/07/2023 0:00,POP500M24P,83,142,114,302,336,310.0,360
198,18/07/2023 0:00,POP500M24P,83,142,114,603,438,60.0,382
199,19/07/2023 0:00,POP500M24P,83,142,114,602,360,697.0,299
200,20/07/2023 0:00,POP500M24P,83,142,114,501,306,85.0,220
201,21/07/2023 0:00,POP500M24P,83,142,114,0,46,135.0,0
202,22/07/2023 0:00,POP500M24P,83,142,114,100,246,483.0,0
203,23/07/2023 0:00,POP500M24P,83,142,114,102,429,184.0,848
204,24/07/2023 0:00,POP500M24P,83,142,114,501,447,280.0,400
205,25/07/2023 0:00,POP500M24P,83,142,114,202,216,625.0,100
206,26/07/2023 0:00,POP500M24P,83,142,114,700,161,160.0,490
207,27/07/2023 0:00,POP500M24P,83,142,114,1500,665,450.0,839
208,28/07/2023 0:00,POP500M24P,83,142,114,0,297,800.0,0
209,29/07/2023 0:00,POP500M24P,83,142,114,0,456,310.0,0
210,30/07/2023 0:00,POP500M24P,83,142,114,0,558,705.0,874
211,31/07/2023 0:00,POP500M24P,83,142,114,807,661,406.0,560
212,01/08/2023 0:00,POP500M24P,83,142,114,1006,210,120.0,500
213,02/08/2023 0:00,POP500M24P,83,142,114,0,455,730.0,276
214,03/08/2023 0:00,POP500M24P,83,142,114,0,546,471.0,495
215,04/08/2023 0:00,POP500M24P,83,142,114,0,165,186.0,0
216,05/08/2023 0:00,POP500M24P,83,142,114,800,365,76.0,0
217,06/08/2023 0:00,POP500M24P,83,142,114,800,175,130.0,445
218,07/08/2023 0:00,POP500M24P,83,142,114,200,291,470.0,276
219,08/08/2023 0:00,POP500M24P,83,142,114,0,60,70.0,0
220,09/08/2023 0:00,POP500M24P,83,142,114,0,0,0.0,0
