,Date,Product Code,Number of Edges(Plant),Number of Edges(Storage),Number of Nodes,Production,Delivery to Distributer,Factory Issue,Sales Order
57,27/02/2023 0:00,POP001L12P,99,160,193,1541,915.0,1215.912,265
58,28/02/2023 0:00,POP001L12P,99,160,193,1536,1820.0,1721.0,64
59,01/03/2023 0:00,POP001L12P,99,160,193,1207,301.0,530.0,2740
60,02/03/2023 0:00,POP001L12P,99,160,193,1569,1180.0,1060.0,786
61,03/03/2023 0:00,POP001L12P,99,160,193,896,699.0,465.0,0
62,04/03/2023 0:00,POP001L12P,99,160,193,400,317.0,385.0,0
63,05/03/2023 0:00,POP001L12P,99,160,193,823,2534.0,2314.0,1180
64,06/03/2023 0:00,POP001L12P,99,160,193,0,744.0,735.0,595
65,07/03/2023 0:00,POP001L12P,99,160,193,0,1830.0,1830.0,285
66,08/03/2023 0:00,POP001L12P,99,160,193,0,1226.0,1456.0,0
67,09/03/2023 0:00,POP001L12P,99,160,193,1323,0.0,0.0,4952
68,10/03/2023 0:00,POP001L12P,99,160,193,657,150.0,50.0,0
69,11/03/2023 0:00,POP001L12P,99,160,193,1500,1156.0,1066.0,210
70,12/03/2023 0:00,POP001L12P,99,160,193,1463,840.0,830.0,2000
71,13/03/2023 0:00,POP001L12P,99,160,193,0,90.0,290.0,1845
72,14/03/2023 0:00,POP001L12P,99,160,193,1153,185.0,655.0,915
73,15/03/2023 0:00,POP001L12P,99,160,193,303,1671.0,1790.0,40
74,16/03/2023 0:00,POP001L12P,99,160,193,871,1238.0,1030.0,720
75,17/03/2023 0:00,POP001L12P,99,160,193,691,899.0,750.0,0
76,18/03/2023 0:00,POP001L12P,99,160,193,1580,473.0,240.0,30
77,19/03/2023 0:00,POP001L12P,99,160,193,2060,740.0,980.0,2092
78,20/03/2023 0:00,POP001L12P,99,160,193,2000,765.0,1490.0,2575
79,21/03/2023 0:00,POP001L12P,99,160,193,2036,2622.0,1950.0,400
80,22/03/2023 0:00,POP001L12P,99,160,193,2802,2741.0,2497.0,738
81,23/03/2023 0:00,POP001L12P,99,160,193,3297,1065.0,1373.0,1827
82,24/03/2023 0:00,POP001L12P,99,160,193,1340,1594.0,2270.0,0
83,25/03/2023 0:00,POP001L12P,99,160,193,1526,3185.0,2720.0,64
84,26/03/2023 0:00,POP001L12P,99,160,193,1471,2268.0,1965.0,0
85,27/03/2023 0:00,POP001L12P,99,160,193,3000,3709.0,3609.0,858
86,28/03/2023 0:00,POP001L12P,99,160,193,4019,725.0,700.0,521
87,29/03/2023 0:00,POP001L12P,99,160,193,4000,1261.0,1231.0,135
88,30/03/2023 0:00,POP001L12P,99,160,193,4008,260.0,6480.0,975
89,31/03/2023 0:00,POP001L12P,99,160,193,0,1290.0,4255.0,0
90,01/04/2023 0:00,POP001L12P,99,160,193,1769,130.0,0.0,0
91,02/04/2023 0:00,POP001L12P,99,160,193,3007,400.0,1500.0,1325
92,03/04/2023 0:00,POP001L12P,99,160,193,3004,835.0,800.0,265
93,04/04/2023 0:00,POP001L12P,99,160,193,2869,420.0,2030.0,300
94,05/04/2023 0:00,POP001L12P,99,160,193,1010,215.0,1230.0,450
95,06/04/2023 0:00,POP001L12P,99,160,193,1065,225.0,1655.0,180
96,07/04/2023 0:00,POP001L12P,99,160,193,0,400.0,400.0,0
97,08/04/2023 0:00,POP001L12P,99,160,193,383,728.0,620.0,38
98,09/04/2023 0:00,POP001L12P,99,160,193,0,370.0,0.0,564
99,10/04/2023 0:00,POP001L12P,99,160,193,0,235.0,0.0,885
100,11/04/2023 0:00,POP001L12P,99,160,193,0,369.0,300.0,350
101,12/04/2023 0:00,POP001L12P,99,160,193,0,1000.0,300.0,660
102,13/04/2023 0:00,POP001L12P,99,160,193,0,130.0,135.0,61
103,14/04/2023 0:00,POP001L12P,99,160,193,0,146.0,30.0,0
104,15/04/2023 0:00,POP001L12P,99,160,193,0,90.0,0.0,10
105,16/04/2023 0:00,POP001L12P,99,160,193,0,265.0,0.0,1330
106,17/04/2023 0:00,POP001L12P,99,160,193,0,10.0,0.0,83
107,18/04/2023 0:00,POP001L12P,99,160,193,0,1155.0,1145.0,380
108,19/04/2023 0:00,POP001L12P,99,160,193,0,423.0,330.0,1
109,20/04/2023 0:00,POP001L12P,99,160,193,0,40.0,40.0,0
110,21/04/2023 0:00,POP001L12P,99,160,193,0,0.0,0.0,0
111,22/04/2023 0:00,POP001L12P,99,160,193,0,0.0,0.0,0
112,23/04/2023 0:00,POP001L12P,99,160,193,0,0.0,0.0,0
113,24/04/2023 0:00,POP001L12P,99,160,193,0,0.0,0.0,0
114,25/04/2023 0:00,POP001L12P,99,160,193,0,100.0,0.0,250
115,26/04/2023 0:00,POP001L12P,99,160,193,0,315.0,50.0,3875
116,27/04/2023 0:00,POP001L12P,99,160,193,0,334.0,50.0,2504
117,28/04/2023 0:00,POP001L12P,99,160,193,0,2430.0,2050.0,0
118,29/04/2023 0:00,POP001L12P,99,160,193,0,765.0,700.0,0
119,30/04/2023 0:00,POP001L12P,99,160,193,0,10.0,0.0,479
120,01/05/2023 0:00,POP001L12P,99,160,193,0,240.0,50.0,0
121,02/05/2023 0:00,POP001L12P,99,160,193,0,720.0,700.0,180
122,03/05/2023 0:00,POP001L12P,99,160,193,0,83.0,15.0,0
123,04/05/2023 0:00,POP001L12P,99,160,193,0,95.0,0.0,4484
124,05/05/2023 0:00,POP001L12P,99,160,193,0,1420.0,0.0,0
125,06/05/2023 0:00,POP001L12P,99,160,193,0,4368.0,750.0,3778
126,07/05/2023 0:00,POP001L12P,99,160,193,0,1961.832967,0.0,3057
127,08/05/2023 0:00,POP001L12P,99,160,193,0,2013.0,700.0,1092
128,09/05/2023 0:00,POP001L12P,99,160,193,0,1193.0,850.0,1310
129,10/05/2023 0:00,POP001L12P,99,160,193,673,1365.0,790.0,297
130,11/05/2023 0:00,POP001L12P,99,160,193,2000,300.0,0.0,1128
131,12/05/2023 0:00,POP001L12P,99,160,193,535,685.0,685.0,0
132,13/05/2023 0:00,POP001L12P,99,160,193,1200,938.0,710.0,0
133,14/05/2023 0:00,POP001L12P,99,160,193,1312,994.0,991.0,706
134,15/05/2023 0:00,POP001L12P,99,160,193,1700,1167.0,1010.0,92
135,16/05/2023 0:00,POP001L12P,99,160,193,700,137.0,700.0,90
136,17/05/2023 0:00,POP001L12P,99,160,193,1000,340.0,500.0,671
137,18/05/2023 0:00,POP001L12P,99,160,193,602,1039.0,759.0,200
138,19/05/2023 0:00,POP001L12P,99,160,193,405,408.0,45.0,0
139,20/05/2023 0:00,POP001L12P,99,160,193,319,96.0,250.0,0
140,21/05/2023 0:00,POP001L12P,99,160,193,0,718.0,778.0,157
141,22/05/2023 0:00,POP001L12P,99,160,193,0,312.0,80.0,190
142,23/05/2023 0:00,POP001L12P,99,160,193,0,65.0,190.0,356
143,24/05/2023 0:00,POP001L12P,99,160,193,0,366.0,206.0,25
144,25/05/2023 0:00,POP001L12P,99,160,193,0,60.0,32.0,160
145,26/05/2023 0:00,POP001L12P,99,160,193,0,16.0,0.0,0
146,27/05/2023 0:00,POP001L12P,99,160,193,200,125.0,130.0,75
147,28/05/2023 0:00,POP001L12P,99,160,193,104,25.0,0.0,65
148,29/05/2023 0:00,POP001L12P,99,160,193,300,117.167033,50.0,90
149,30/05/2023 0:00,POP001L12P,99,160,193,0,250.0,400.0,551
150,31/05/2023 0:00,POP001L12P,99,160,193,0,391.0,460.0,40
151,01/06/2023 0:00,POP001L12P,99,160,193,0,0.0,0.0,45
152,02/06/2023 0:00,POP001L12P,99,160,193,0,0.0,0.0,0
153,03/06/2023 0:00,POP001L12P,99,160,193,0,45.0,0.0,10
154,04/06/2023 0:00,POP001L12P,99,160,193,0,10.0,240.0,316
155,05/06/2023 0:00,POP001L12P,99,160,193,0,98.0,95.0,81
156,06/06/2023 0:00,POP001L12P,99,160,193,0,310.0,300.0,60
157,07/06/2023 0:00,POP001L12P,99,160,193,0,110.0,0.0,356
158,08/06/2023 0:00,POP001L12P,99,160,193,0,250.0,0.0,1010
159,09/06/2023 0:00,POP001L12P,99,160,193,0,0.0,0.0,0
160,10/06/2023 0:00,POP001L12P,99,160,193,0,761.0,715.0,685
161,11/06/2023 0:00,POP001L12P,99,160,193,0,53.0,0.0,282
162,12/06/2023 0:00,POP001L12P,99,160,193,1000,792.0,675.0,435
163,13/06/2023 0:00,POP001L12P,99,160,193,1500,498.0,385.0,458
164,14/06/2023 0:00,POP001L12P,99,160,193,1202,30.0,170.0,920
165,15/06/2023 0:00,POP001L12P,99,160,193,506,790.0,720.0,213
166,16/06/2023 0:00,POP001L12P,99,160,193,1005,164.0,0.0,0
167,17/06/2023 0:00,POP001L12P,99,160,193,0,70.0,0.0,0
168,18/06/2023 0:00,POP001L12P,99,160,193,204,550.0,940.0,2090
169,19/06/2023 0:00,POP001L12P,99,160,193,500,1620.0,1310.0,1048
170,20/06/2023 0:00,POP001L12P,99,160,193,2500,1376.0,1300.0,365
171,21/06/2023 0:00,POP001L12P,99,160,193,1241,330.0,400.0,1157
172,22/06/2023 0:00,POP001L12P,99,160,193,506,1070.0,1000.0,1389
173,23/06/2023 0:00,POP001L12P,99,160,193,500,249.8339744,0.0,0
174,24/06/2023 0:00,POP001L12P,99,160,193,1000,885.0,1035.0,30
175,25/06/2023 0:00,POP001L12P,99,160,193,500,564.1660256,630.0,1077
176,26/06/2023 0:00,POP001L12P,99,160,193,400,785.0,880.0,780
177,27/06/2023 0:00,POP001L12P,99,160,193,0,721.0,0.0,50
178,28/06/2023 0:00,POP001L12P,99,160,193,0,0.0,0.0,0
179,29/06/2023 0:00,POP001L12P,99,160,193,0,0.0,0.0,0
180,30/06/2023 0:00,POP001L12P,99,160,193,0,0.0,0.0,0
181,01/07/2023 0:00,POP001L12P,99,160,193,0,0.0,0.0,0
182,02/07/2023 0:00,POP001L12P,99,160,193,0,0.0,300.0,0
183,03/07/2023 0:00,POP001L12P,99,160,193,0,440.0,0.0,455
184,04/07/2023 0:00,POP001L12P,99,160,193,0,420.0,400.0,749
185,05/07/2023 0:00,POP001L12P,99,160,193,0,190.0,100.0,2030
186,06/07/2023 0:00,POP001L12P,99,160,193,54,630.0,795.0,673
187,07/07/2023 0:00,POP001L12P,99,160,193,0,1394.0,1200.0,0
188,08/07/2023 0:00,POP001L12P,99,160,193,0,400.0,400.0,0
189,09/07/2023 0:00,POP001L12P,99,160,193,0,0.0,0.0,1582
190,10/07/2023 0:00,POP001L12P,99,160,193,1740,5.0,0.0,797
191,11/07/2023 0:00,POP001L12P,99,160,193,0,170.0,150.0,1622
192,12/07/2023 0:00,POP001L12P,99,160,193,866,478.0,425.0,170
193,13/07/2023 0:00,POP001L12P,99,160,193,709,1878.0,1608.0,735
194,14/07/2023 0:00,POP001L12P,99,160,193,285,415.0,194.0,0
195,15/07/2023 0:00,POP001L12P,99,160,193,802,945.0,850.0,5
196,16/07/2023 0:00,POP001L12P,99,160,193,585,260.0,568.0,391
197,17/07/2023 0:00,POP001L12P,99,160,193,824,349.0,460.0,138
198,18/07/2023 0:00,POP001L12P,99,160,193,1009,111.0,210.0,35
199,19/07/2023 0:00,POP001L12P,99,160,193,800,795.0,1075.0,3260
200,20/07/2023 0:00,POP001L12P,99,160,193,2362,968.0,723.0,1030
201,21/07/2023 0:00,POP001L12P,99,160,193,600,591.0,510.0,0
202,22/07/2023 0:00,POP001L12P,99,160,193,900,2210.0,2955.0,0
203,23/07/2023 0:00,POP001L12P,99,160,193,986,1354.0,1245.0,1324
204,24/07/2023 0:00,POP001L12P,99,160,193,1201,470.0,250.0,385
205,25/07/2023 0:00,POP001L12P,99,160,193,1503,1394.0,1430.0,600
206,26/07/2023 0:00,POP001L12P,99,160,193,0,346.0,600.0,5769
207,27/07/2023 0:00,POP001L12P,99,160,193,3004,1006.0,574.0,4390
208,28/07/2023 0:00,POP001L12P,99,160,193,1000,287.0,125.0,0
209,29/07/2023 0:00,POP001L12P,99,160,193,1300,3641.0,3782.0,0
210,30/07/2023 0:00,POP001L12P,99,160,193,2500,2570.0,2520.0,1079
211,31/07/2023 0:00,POP001L12P,99,160,193,2010,317.0,237.0,120
212,01/08/2023 0:00,POP001L12P,99,160,193,1235,2081.0,2130.0,32
213,02/08/2023 0:00,POP001L12P,99,160,193,703,760.0,900.0,64
214,03/08/2023 0:00,POP001L12P,99,160,193,300,221.0,890.0,2425
215,04/08/2023 0:00,POP001L12P,99,160,193,800,1878.0,1923.0,0
216,05/08/2023 0:00,POP001L12P,99,160,193,839,276.0,0.0,0
217,06/08/2023 0:00,POP001L12P,99,160,193,420,201.0,0.0,381
218,07/08/2023 0:00,POP001L12P,99,160,193,1507,250.0,70.0,645
219,08/08/2023 0:00,POP001L12P,99,160,193,504,565.0,550.0,0
220,09/08/2023 0:00,POP001L12P,99,160,193,0,0.0,0.0,0
